OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,CompStatDay,CompStatYear,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
913,2.01506E+14,5/27/2015,Wednesday,May,27,2015,400,May,27,2015,RAPE,FELONY,A,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
914,2.01509E+14,5/27/2015,Wednesday,May,27,2015,2200,May,28,2015,RAPE,FELONY,A,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
915,2.01504E+14,5/28/2015,Thursday,May,28,2015,300,May,28,2015,RAPE,FELONY,D,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
916,2.01505E+14,5/28/2015,Thursday,May,28,2015,1600,Jun,10,2015,RAPE,FELONY,A,43,Bronx,NYPD-HOUSING BUREAU,1020316,239179,40.8231013,-73.86969046
917,2.01506E+14,5/28/2015,Thursday,May,28,2015,2200,May,29,2015,RAPE,FELONY,A,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
918,2.01509E+14,5/29/2015,Friday,May,29,2015,100,May,29,2015,RAPE,FELONY,Q,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
919,2.01508E+14,5/29/2015,Friday,May,29,2015,900,May,29,2015,RAPE,FELONY,M,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
920,2.01508E+14,5/29/2015,Friday,May,29,2015,2300,Aug,31,2015,RAPE,FELONY,B,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
921,2.01508E+14,5/30/2015,Saturday,May,30,2015,0,Jun,3,2015,RAPE,FELONY,E,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
922,2.01505E+14,5/30/2015,Saturday,May,30,2015,100,May,30,2015,RAPE,FELONY,E,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
923,2.01512E+14,5/30/2015,Saturday,May,30,2015,900,Jun,10,2015,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
924,2.01508E+14,5/31/2015,Sunday,May,31,2015,0,Jun,1,2015,RAPE,FELONY,I,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
925,2.01507E+14,5/31/2015,Sunday,May,31,2015,1300,Jun,2,2015,RAPE,FELONY,E,63,Brooklyn,NYPD,1000448,168068,40.62797776,-73.94164716
926,2.01502E+14,5/31/2015,Sunday,May,31,2015,1800,May,31,2015,RAPE,FELONY,H,14,Manhattan,PORT AUTHORITY,985679,213954,40.75393894,-73.99484366
927,2.01504E+14,5/31/2015,Sunday,May,31,2015,2000,Jun,4,2015,RAPE,FELONY,F,26,Manhattan,NYPD,996241,236149,40.81485029,-73.95668185
928,2.01505E+14,6/1/2015,Monday,Jun,1,2015,0,Aug,7,2015,RAPE,FELONY,E,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
929,2.01505E+14,6/1/2015,Monday,Jun,1,2015,0,Jun,2,2015,RAPE,FELONY,H,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
930,2.01501E+14,6/1/2015,Monday,Jun,1,2015,200,Jun,1,2015,RAPE,FELONY,C,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
931,2.01508E+14,6/1/2015,Monday,Jun,1,2015,500,Jun,1,2015,RAPE,FELONY,A,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
932,2.01509E+14,6/1/2015,Monday,Jun,1,2015,800,Jun,1,2015,RAPE,FELONY,N,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
933,2.01508E+14,6/1/2015,Monday,Jun,1,2015,1200,Aug,22,2015,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
934,2.01505E+14,6/1/2015,Monday,Jun,1,2015,1200,Jun,8,2015,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
935,2.01505E+14,6/1/2015,Monday,Jun,1,2015,1200,Jun,8,2015,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
936,2.01506E+14,6/1/2015,Monday,Jun,1,2015,1400,Jun,30,2015,RAPE,FELONY,I,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
937,2.01506E+14,6/1/2015,Monday,Jun,1,2015,1600,Jul,8,2015,RAPE,FELONY,I,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
938,2.01508E+14,6/1/2015,Monday,Jun,1,2015,1800,Jun,2,2015,RAPE,FELONY,J,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
939,2.01504E+14,6/1/2015,Monday,Jun,1,2015,2000,Aug,31,2015,RAPE,FELONY,P,32,Manhattan,NYPD-HOUSING BUREAU,999358,236472,40.81573205,-73.94542041
940,2.01502E+14,6/2/2015,Tuesday,Jun,2,2015,100,Jun,18,2015,RAPE,FELONY,G,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
941,2.01512E+14,6/2/2015,Tuesday,Jun,2,2015,1000,Jun,2,2015,RAPE,FELONY,C,113,Queens,NYPD,1046367,186986,40.67970041,-73.77604737
942,2.01504E+14,6/2/2015,Tuesday,Jun,2,2015,1600,Jun,2,2015,RAPE,FELONY,J,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
943,2.01503E+14,6/2/2015,Tuesday,Jun,2,2015,1900,Jun,2,2015,RAPE,FELONY,H,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
944,2.01504E+14,6/3/2015,Wednesday,Jun,3,2015,1300,Jun,3,2015,RAPE,FELONY,D,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
945,2.01504E+14,6/3/2015,Wednesday,Jun,3,2015,1800,Jun,4,2015,RAPE,FELONY,A,34,Manhattan,NYPD,1002106,249501,40.85148777,-73.93545797
946,2.01504E+14,6/4/2015,Thursday,Jun,4,2015,100,Jun,4,2015,RAPE,FELONY,N,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
947,2.01506E+14,6/4/2015,Thursday,Jun,4,2015,200,Jun,13,2015,RAPE,FELONY,C,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
948,2.01512E+14,6/4/2015,Thursday,Jun,4,2015,2200,Jun,5,2015,RAPE,FELONY,H,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
949,2.01503E+14,6/5/2015,Friday,Jun,5,2015,100,Jun,10,2015,RAPE,FELONY,A,23,Manhattan,NYPD,998730,226827,40.78926022,-73.94771
950,2.01508E+14,6/5/2015,Friday,Jun,5,2015,2100,Sep,24,2015,RAPE,FELONY,J,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
951,2.01511E+14,6/6/2015,Saturday,Jun,6,2015,200,Jun,10,2015,RAPE,FELONY,D,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
952,2.01502E+14,6/6/2015,Saturday,Jun,6,2015,300,Jun,6,2015,RAPE,FELONY,A,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
953,2.01504E+14,6/6/2015,Saturday,Jun,6,2015,1100,Jun,10,2015,RAPE,FELONY,E,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
954,2.01509E+14,6/6/2015,Saturday,Jun,6,2015,1500,Jun,6,2015,RAPE,FELONY,D,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
955,2.01505E+14,6/9/2015,Tuesday,Jun,9,2015,900,Jun,10,2015,RAPE,FELONY,G,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
956,2.01508E+14,6/10/2015,Wednesday,Jun,10,2015,400,Jun,11,2015,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
957,2.01505E+14,6/10/2015,Wednesday,Jun,10,2015,1300,Jun,10,2015,RAPE,FELONY,B,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
958,2.01505E+14,6/10/2015,Wednesday,Jun,10,2015,1400,Jun,16,2015,RAPE,FELONY,B,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
959,2.01511E+14,6/10/2015,Wednesday,Jun,10,2015,1600,Jun,12,2015,RAPE,FELONY,,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
960,2.01508E+14,6/10/2015,Wednesday,Jun,10,2015,1600,Jun,10,2015,RAPE,FELONY,M,75,Brooklyn,NYPD-HOUSING BUREAU,1017141,183798,40.67110691,-73.88143296
961,2.01507E+14,6/10/2015,Wednesday,Jun,10,2015,2200,Aug,18,2015,RAPE,FELONY,I,61,Brooklyn,NYPD,995244,155739,40.59414517,-73.96041495
962,2.01507E+14,6/11/2015,Thursday,Jun,11,2015,700,Jun,11,2015,RAPE,FELONY,E,61,Brooklyn,NYPD,995244,155739,40.59414517,-73.96041495
963,2.01512E+14,6/11/2015,Thursday,Jun,11,2015,1700,Jun,11,2015,RAPE,FELONY,F,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
964,2.01508E+14,6/11/2015,Thursday,Jun,11,2015,2000,Jun,12,2015,RAPE,FELONY,A,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
965,2.01507E+14,6/12/2015,Friday,Jun,12,2015,300,Jun,12,2015,RAPE,FELONY,H,60,Brooklyn,NYPD-HOUSING BUREAU,990922,149184,40.5761573,-73.9759838
966,2.01509E+14,6/12/2015,Friday,Jun,12,2015,400,Jun,12,2015,RAPE,FELONY,J,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
967,2.01511E+14,6/12/2015,Friday,Jun,12,2015,800,Jun,16,2015,RAPE,FELONY,B,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
968,2.01506E+14,6/13/2015,Saturday,Jun,13,2015,0,Jun,13,2015,RAPE,FELONY,E,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
969,2.01511E+14,6/13/2015,Saturday,Jun,13,2015,200,Jun,13,2015,RAPE,FELONY,D,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
970,2.0151E+14,6/13/2015,Saturday,Jun,13,2015,600,Jun,17,2015,RAPE,FELONY,I,90,Brooklyn,NYPD-HOUSING BUREAU,997843,196573,40.70622201,-73.95097436
971,2.01505E+14,6/13/2015,Saturday,Jun,13,2015,2100,Jun,14,2015,RAPE,FELONY,G,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
972,2.01511E+14,6/14/2015,Sunday,Jun,14,2015,0,Jun,14,2015,RAPE,FELONY,E,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
973,2.01508E+14,6/14/2015,Sunday,Jun,14,2015,100,Jun,14,2015,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
974,2.01501E+14,6/14/2015,Sunday,Jun,14,2015,400,Jun,24,2015,RAPE,FELONY,F,1,Manhattan,NYPD,982285,201682,40.72025522,-74.00709028
975,2.01509E+14,6/14/2015,Sunday,Jun,14,2015,400,Jun,14,2015,RAPE,FELONY,E,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
976,2.01511E+14,6/14/2015,Sunday,Jun,14,2015,500,Jun,14,2015,RAPE,FELONY,C,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
977,2.01508E+14,6/14/2015,Sunday,Jun,14,2015,1500,Jun,14,2015,RAPE,FELONY,D,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
978,2.01509E+14,6/15/2015,Monday,Jun,15,2015,1500,Jun,15,2015,RAPE,FELONY,I,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
979,2.01506E+14,6/15/2015,Monday,Jun,15,2015,1800,Sep,19,2015,RAPE,FELONY,F,47,Bronx,NYPD-HOUSING BUREAU,1026387,262634,40.88745131,-73.84760779
980,2.01509E+14,6/15/2015,Monday,Jun,15,2015,1900,Jul,29,2015,RAPE,FELONY,D,78,Brooklyn,NYPD,991374,187228,40.68057972,-73.97431656
981,2.01506E+14,6/16/2015,Tuesday,Jun,16,2015,200,Jun,18,2015,RAPE,FELONY,I,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
982,2.01512E+14,6/16/2015,Tuesday,Jun,16,2015,600,Jun,18,2015,RAPE,FELONY,H,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
983,2.01512E+14,6/16/2015,Tuesday,Jun,16,2015,1300,Jun,16,2015,RAPE,FELONY,I,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
984,2.01508E+14,6/16/2015,Tuesday,Jun,16,2015,1700,Jun,17,2015,RAPE,FELONY,J,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
985,2.01503E+14,6/16/2015,Tuesday,Jun,16,2015,2000,Jun,17,2015,RAPE,FELONY,I,24,Manhattan,NYPD,993336,229488,40.79657114,-73.96718569
986,2.01505E+14,6/17/2015,Wednesday,Jun,17,2015,200,Jun,18,2015,RAPE,FELONY,A,45,Bronx,NYPD,1032047,242037,40.83088999,-73.82728462
987,2.01506E+14,6/17/2015,Wednesday,Jun,17,2015,400,Jun,17,2015,RAPE,FELONY,F,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
988,2.01505E+14,6/17/2015,Wednesday,Jun,17,2015,2200,Jun,18,2015,RAPE,FELONY,D,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
989,2.01508E+14,6/18/2015,Thursday,Jun,18,2015,0,Jun,23,2015,RAPE,FELONY,F,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
990,2.01508E+14,6/18/2015,Thursday,Jun,18,2015,1800,Jun,19,2015,RAPE,FELONY,I,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
991,2.01503E+14,6/18/2015,Thursday,Jun,18,2015,2300,Jun,20,2015,RAPE,FELONY,B,22,Manhattan,NYPD,994010,224718,40.78347806,-73.96475834
992,2.01506E+14,6/18/2015,Thursday,Jun,18,2015,2300,Jun,19,2015,RAPE,FELONY,E,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
993,2.01507E+14,6/19/2015,Friday,Jun,19,2015,100,Jun,19,2015,RAPE,FELONY,I,60,Brooklyn,NYPD-HOUSING BUREAU,990922,149184,40.5761573,-73.9759838
994,2.01502E+14,6/19/2015,Friday,Jun,19,2015,200,Jun,20,2015,RAPE,FELONY,D,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
995,2.01508E+14,6/19/2015,Friday,Jun,19,2015,300,Jun,19,2015,RAPE,FELONY,P,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
996,2.01513E+14,6/19/2015,Friday,Jun,19,2015,400,Jun,25,2015,RAPE,FELONY,D,123,Staten Island,NYPD,914725,125837,40.51180434,-74.25003459
997,2.01505E+14,6/19/2015,Friday,Jun,19,2015,600,Jun,23,2015,RAPE,FELONY,B,43,Bronx,NYPD-HOUSING BUREAU,1020316,239179,40.8231013,-73.86969046
998,2.01502E+14,6/19/2015,Friday,Jun,19,2015,2200,Jul,29,2015,RAPE,FELONY,E,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
999,2.01503E+14,6/19/2015,Friday,Jun,19,2015,2200,Jun,20,2015,RAPE,FELONY,E,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
1000,2.01513E+14,6/20/2015,Saturday,Jun,20,2015,200,Jun,25,2015,RAPE,FELONY,A,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
1001,2.01505E+14,6/20/2015,Saturday,Jun,20,2015,400,Jun,20,2015,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1002,2.01506E+14,6/21/2015,Sunday,Jun,21,2015,200,Jun,21,2015,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1003,2.01506E+14,6/21/2015,Sunday,Jun,21,2015,300,Jun,21,2015,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1004,2.01505E+14,6/21/2015,Sunday,Jun,21,2015,1800,Jul,1,2015,RAPE,FELONY,B,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
1005,2.01512E+14,6/21/2015,Sunday,Jun,21,2015,1900,Jun,21,2015,RAPE,FELONY,H,106,Queens,NYPD,1028713,187853,40.6821864,-73.83969048
1006,2.01511E+14,6/21/2015,Sunday,Jun,21,2015,2000,Jun,22,2015,RAPE,FELONY,A,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1007,2.01502E+14,6/21/2015,Sunday,Jun,21,2015,2300,Jun,22,2015,RAPE,FELONY,E,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1008,2.01505E+14,6/22/2015,Monday,Jun,22,2015,0,Jul,24,2015,RAPE,FELONY,G,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1009,2.01511E+14,6/22/2015,Monday,Jun,22,2015,100,Jun,22,2015,RAPE,FELONY,A,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1010,2.01501E+14,6/22/2015,Monday,Jun,22,2015,500,Jun,22,2015,RAPE,FELONY,C,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
1011,2.01504E+14,6/22/2015,Monday,Jun,22,2015,700,Jul,2,2015,RAPE,FELONY,A,28,Manhattan,NYPD-HOUSING BUREAU,997376,233927,40.8087499,-73.95258581
1012,2.01508E+14,6/22/2015,Monday,Jun,22,2015,800,Jun,22,2015,RAPE,FELONY,P,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1013,2.01508E+14,6/22/2015,Monday,Jun,22,2015,1500,Aug,23,2015,RAPE,FELONY,I,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1014,2.01512E+14,6/22/2015,Monday,Jun,22,2015,2300,Jun,23,2015,RAPE,FELONY,J,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
1015,2.01505E+14,6/23/2015,Tuesday,Jun,23,2015,1000,Jul,17,2015,RAPE,FELONY,G,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1016,2.01501E+14,6/23/2015,Tuesday,Jun,23,2015,1800,Aug,12,2015,RAPE,FELONY,E,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
1017,2.01506E+14,6/24/2015,Wednesday,Jun,24,2015,0,Jun,24,2015,RAPE,FELONY,H,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1018,2.0151E+14,6/24/2015,Wednesday,Jun,24,2015,200,Jun,24,2015,RAPE,FELONY,A,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
1019,2.01511E+14,6/24/2015,Wednesday,Jun,24,2015,900,Jun,25,2015,RAPE,FELONY,E,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1020,2.01504E+14,6/24/2015,Wednesday,Jun,24,2015,2100,Jun,25,2015,RAPE,FELONY,E,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1021,2.01503E+14,6/26/2015,Friday,Jun,26,2015,200,Jun,26,2015,RAPE,FELONY,N,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
1022,2.01506E+14,6/26/2015,Friday,Jun,26,2015,600,Jun,26,2015,RAPE,FELONY,F,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1023,2.01511E+14,6/26/2015,Friday,Jun,26,2015,1200,Jun,26,2015,RAPE,FELONY,E,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
1024,2.01506E+14,6/26/2015,Friday,Jun,26,2015,1600,Jul,5,2015,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1025,2.01511E+14,6/27/2015,Saturday,Jun,27,2015,2200,Jun,28,2015,RAPE,FELONY,E,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1026,2.01505E+14,6/28/2015,Sunday,Jun,28,2015,2300,Jun,29,2015,RAPE,FELONY,A,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1027,2.01505E+14,6/29/2015,Monday,Jun,29,2015,400,Jul,7,2015,RAPE,FELONY,H,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1028,2.01507E+14,6/29/2015,Monday,Jun,29,2015,1600,Jun,30,2015,RAPE,FELONY,H,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1029,2.01511E+14,6/30/2015,Tuesday,Jun,30,2015,0,Aug,3,2015,RAPE,FELONY,I,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1030,2.0151E+14,6/30/2015,Tuesday,Jun,30,2015,100,Jul,4,2015,RAPE,FELONY,J,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
1031,2.01505E+14,6/30/2015,Tuesday,Jun,30,2015,800,Jul,9,2015,RAPE,FELONY,Q,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1032,2.0151E+14,6/30/2015,Tuesday,Jun,30,2015,1900,Jul,1,2015,RAPE,FELONY,G,90,Brooklyn,NYPD-HOUSING BUREAU,997843,196573,40.70622201,-73.95097436
1033,2.01508E+14,6/30/2015,Tuesday,Jun,30,2015,2300,Jul,1,2015,RAPE,FELONY,A,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1034,2.01502E+14,7/1/2015,Wednesday,Jul,1,2015,0,Jul,1,2015,RAPE,FELONY,B,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
1035,2.01502E+14,7/1/2015,Wednesday,Jul,1,2015,200,Jul,8,2015,RAPE,FELONY,E,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1036,2.01506E+14,7/1/2015,Wednesday,Jul,1,2015,400,Jul,4,2015,RAPE,FELONY,A,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1037,2.01512E+14,7/1/2015,Wednesday,Jul,1,2015,1200,Aug,24,2015,RAPE,FELONY,,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
1038,2.01506E+14,7/1/2015,Wednesday,Jul,1,2015,2100,Jul,2,2015,RAPE,FELONY,J,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1039,2.01508E+14,7/2/2015,Thursday,Jul,2,2015,2100,Aug,4,2015,RAPE,FELONY,E,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1040,2.01505E+14,7/3/2015,Friday,Jul,3,2015,100,Jul,20,2015,RAPE,FELONY,E,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1041,2.01503E+14,7/3/2015,Friday,Jul,3,2015,500,Jul,3,2015,RAPE,FELONY,F,18,Manhattan,NYPD,988353,217918,40.76481827,-73.98518977
1042,2.01512E+14,7/3/2015,Friday,Jul,3,2015,1000,Jul,4,2015,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1043,2.01504E+14,7/3/2015,Friday,Jul,3,2015,2100,Jul,16,2015,RAPE,FELONY,A,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1044,2.01508E+14,7/4/2015,Saturday,Jul,4,2015,200,Jul,4,2015,RAPE,FELONY,D,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1045,2.01512E+14,7/4/2015,Saturday,Jul,4,2015,2000,Jul,14,2015,RAPE,FELONY,E,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
1046,2.01511E+14,7/4/2015,Saturday,Jul,4,2015,2200,Jul,21,2015,RAPE,FELONY,F,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1047,2.01506E+14,7/4/2015,Saturday,Jul,4,2015,2200,Jul,19,2015,RAPE,FELONY,I,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1048,2.01512E+14,7/4/2015,Saturday,Jul,4,2015,2300,Jul,5,2015,RAPE,FELONY,,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
1049,2.01509E+14,7/5/2015,Sunday,Jul,5,2015,0,Jul,5,2015,RAPE,FELONY,E,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1050,2.01507E+14,7/5/2015,Sunday,Jul,5,2015,500,Jul,18,2015,RAPE,FELONY,E,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1051,2.01511E+14,7/5/2015,Sunday,Jul,5,2015,1300,Aug,5,2015,RAPE,FELONY,I,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1052,2.01504E+14,7/5/2015,Sunday,Jul,5,2015,1400,Aug,17,2015,RAPE,FELONY,P,32,Manhattan,NYPD-HOUSING BUREAU,999358,236472,40.81573205,-73.94542041
1053,2.01508E+14,7/6/2015,Monday,Jul,6,2015,1200,Jul,8,2015,RAPE,FELONY,G,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1054,2.01508E+14,7/6/2015,Monday,Jul,6,2015,1600,Jul,9,2015,RAPE,FELONY,J,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1055,2.01503E+14,7/6/2015,Monday,Jul,6,2015,1900,Jul,6,2015,RAPE,FELONY,A,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
1056,2.01511E+14,7/7/2015,Tuesday,Jul,7,2015,100,Jul,17,2015,RAPE,FELONY,A,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
1057,2.01502E+14,7/7/2015,Tuesday,Jul,7,2015,400,Jul,7,2015,RAPE,FELONY,B,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1058,2.01508E+14,7/7/2015,Tuesday,Jul,7,2015,1000,Jul,10,2015,RAPE,FELONY,A,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1059,2.01506E+14,7/7/2015,Tuesday,Jul,7,2015,1500,Jul,7,2015,RAPE,FELONY,B,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1060,2.01506E+14,7/8/2015,Wednesday,Jul,8,2015,400,Jul,10,2015,RAPE,FELONY,M,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1061,2.01505E+14,7/8/2015,Wednesday,Jul,8,2015,1000,Jul,9,2015,RAPE,FELONY,B,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
1062,2.01507E+14,7/8/2015,Wednesday,Jul,8,2015,1300,Jul,9,2015,RAPE,FELONY,,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
1063,2.01502E+14,7/8/2015,Wednesday,Jul,8,2015,2100,Aug,19,2015,RAPE,FELONY,I,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1064,2.01505E+14,7/8/2015,Wednesday,Jul,8,2015,2300,Aug,10,2015,RAPE,FELONY,H,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1065,2.01506E+14,7/9/2015,Thursday,Jul,9,2015,400,Aug,6,2015,RAPE,FELONY,H,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1066,2.01508E+14,7/9/2015,Thursday,Jul,9,2015,1500,Jul,15,2015,RAPE,FELONY,K,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1067,2.01508E+14,7/9/2015,Thursday,Jul,9,2015,2300,Jul,10,2015,RAPE,FELONY,B,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1068,2.01502E+14,7/10/2015,Friday,Jul,10,2015,100,Jul,10,2015,RAPE,FELONY,H,14,Manhattan,PORT AUTHORITY,985679,213954,40.75393894,-73.99484366
1069,2.01502E+14,7/10/2015,Friday,Jul,10,2015,300,Aug,18,2015,RAPE,FELONY,C,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
