Date.Rptd,DR.NO,DATE.OCC,TIME.OCC,AREA,AREA.NAME,RD,Crm.Cd,CrmCd.Desc,Status,Status.Desc,LOCATION,Cross.Street,Location.1,Formatted Address,Zipcode
12/31/2013,130922289,12/30/2013,1700,9,Van Nuys,919,420,THEFT FROM MOTOR VEHICLE - PETTY (UNDER $400),IC,Invest Cont,13500         VANOWEN                      ST,,"(34.194, -118.4268)","13463-13499 Vanowen St, Valley Glen, CA 91405, USA",91405
12/31/2013,130922290,12/30/2013,2130,9,Van Nuys,952,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,14700         ALBERS                       ST,,"(34.1703, -118.4531)","14700 Albers St, Sherman Oaks, CA 91411, USA",91411
12/31/2013,130922292,12/30/2013,2240,9,Van Nuys,915,510,VEHICLE - STOLEN,IC,Invest Cont,14200         ENADIA                       WY,,"(34.2003, -118.4428)","14204-14212 Enadia Way, Van Nuys, CA 91405, USA",91405
12/30/2013,130922294,12/30/2013,1400,9,Van Nuys,935,237,CHILD NEGLECT (SEE 300 W.I.C.),IC,Invest Cont, 6200         SYLMAR                       AV,,"(34.1827, -118.4465)","6200-6230 Sylmar Ave, Van Nuys, CA 91401, USA",91401
12/31/2013,130922297,12/30/2013,1900,9,Van Nuys,926,420,THEFT FROM MOTOR VEHICLE - PETTY (UNDER $400),IC,Invest Cont, 6400         HAZELTINE                    AV,,"(34.1867, -118.44)","6401 Hazeltine Ave, Van Nuys, CA 91401, USA",91401
12/30/2013,130922301,12/30/2013,1630,9,Van Nuys,929,341,THEFT-GRAND (OVER $400 OR $100 IF FOWL),IC,Invest Cont, 6500         WOODMAN                      AV,,"(34.1886, -118.4312)","6464 Woodman Ave, Van Nuys, CA 91401, USA",91401
12/30/2013,130922304,12/30/2013,1845,9,Van Nuys,904,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont,14900         RAYMER                       ST,,"(34.2131, -118.4584)","14900 Raymer St, Van Nuys, CA 91405, USA",91405
12/31/2013,130922308,12/30/2013,2300,9,Van Nuys,916,740,VANDALISM - FELONY,IC,Invest Cont,              HART                         ST,   WOODMAN                      AV,"(34.1976, -118.4312)","13645-13699 Hart St, Van Nuys, CA 91405, USA",91405
12/30/2013,130922311,12/30/2013,2030,9,Van Nuys,971,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont,15300         VENTURA                      BL,,"(34.1538, -118.4662)","4533-4599 Sepulveda Blvd, Sherman Oaks, CA 91403, USA",91403
12/31/2013,130922313,12/30/2013,1600,9,Van Nuys,911,922,CHILD STEALING,IC,Invest Cont,15400         SHERMAN                      WY,,"(34.2012, -118.4684)","15379-15403 Sherman Way, Van Nuys, CA 91406, USA",91406
12/31/2013,130922319,12/30/2013,1400,9,Van Nuys,984,341,THEFT-GRAND (OVER $400 OR $100 IF FOWL),IC,Invest Cont,              VENTURA                      BL,   VAN NUYS                     BL,"(34.1509, -118.4487)","4369-4399 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",91403
12/31/2013,130922321,12/30/2013,1700,9,Van Nuys,935,740,VANDALISM - FELONY,IC,Invest Cont,14400         ERWIN                        ST,,"(34.1837, -118.4465)","6250 Sylmar Ave, Van Nuys, CA 91401, USA",91401
12/31/2013,130922324,12/30/2013,2200,9,Van Nuys,994,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 3900         MURIETTA                     AV,,"(34.1416, -118.4339)","3906 Murietta Ave, Sherman Oaks, CA 91423, USA",91423
12/30/2013,130922326,12/30/2013,1930,9,Van Nuys,941,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont, 5700         SEPULVEDA                    BL,,"(34.174, -118.4662)","5661-5711 Sepulveda Blvd, Sherman Oaks, CA 91411, USA",91411
12/30/2013,131001136,12/30/2013,915,10,West Valley,1049,740,VANDALISM - FELONY,AA,Adult Arrest,              VICTORY                      BL,   WOODLEY                      AV,"(34.1867, -118.4836)","6400-6518 Woodley Ave, Lake Balboa, CA 91406, USA",91406
12/30/2013,131019535,12/30/2013,30,10,West Valley,1008,997,TRAFFIC DR #,IC,Invest Cont,              ROSCOE                       BL,   BALBOA                       BL,"(34.2212, -118.5027)","17000 Roscoe Blvd, Northridge, CA 91325, USA",91325
12/30/2013,131019545,12/30/2013,1,10,West Valley,1005,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,              WHITE OAK                    AV,   ROSCOE                       BL,"(34.221, -118.5191)","17701-17717 Roscoe Blvd, Northridge, CA 91325, USA",91325
12/30/2013,131019548,12/30/2013,230,10,West Valley,1012,930,"THREATS, VERBAL/TERRORIST",AO,Adult Other, 7200         CAPPS                        AV,,"(34.2011, -118.5397)","7201-7203 Capps Ave, Reseda, CA 91335, USA",91335
12/30/2013,131019564,12/30/2013,1500,10,West Valley,1035,997,TRAFFIC DR #,IC,Invest Cont,              VICTORY                      BL,   WHITE OAK                    AV,"(34.1868, -118.5182)","17501-17669 Victory Blvd, Lake Balboa, CA 91406, USA",91406
12/31/2013,131019576,12/30/2013,1845,10,West Valley,1028,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest, 7100         WHITAKER                     AV,,"(34.1993, -118.4978)","16700-16798 Gault St, Lake Balboa, CA 91406, USA",91406
12/31/2013,131019577,12/30/2013,2125,10,West Valley,1043,997,TRAFFIC DR #,IC,Invest Cont,              OXNARD                       ST,   RESEDA                       BL,"(34.18, -118.536)","18454-18498 Oxnard St, Tarzana, CA 91356, USA",91356
12/31/2013,131019580,12/30/2013,1500,10,West Valley,1025,956,"LETTERS, LEWD",IC,Invest Cont,17800         SHERMAN                      WY,,"(34.2011, -118.5208)","17800-17812 Sherman Way, Reseda, CA 91335, USA",91335
12/31/2013,131019582,12/30/2013,1430,10,West Valley,1023,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other, 7000         TAMPA                        AV,,"(34.1975, -118.5535)","7002 Tampa Ave, Reseda, CA 91335, USA",91335
12/31/2013,131019584,12/30/2013,2100,10,West Valley,1035,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other, 6400         JAMIESON                     AV,,"(34.1868, -118.5219)","17831-17899 Victory Blvd, Reseda, CA 91335, USA",91335
12/31/2013,131019585,12/30/2013,1915,10,West Valley,1075,997,TRAFFIC DR #,IC,Invest Cont,              VENTURA                      BL,   AMESTOY                      AV,"(34.1602, -118.5054)","17070 Ventura Blvd, Encino, CA 91316, USA",91316
12/31/2013,131019586,12/30/2013,1920,10,West Valley,1041,888,TRESPASSING,IC,Invest Cont, 5900         JULIAN                       LN,,"(34.1776, -118.5541)","19309 Califa St, Tarzana, CA 91356, USA",91356
12/31/2013,131019588,12/30/2013,230,10,West Valley,1008,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont, 7600         BALBOA                       BL,,"(34.2084, -118.5011)","16882-16898 Saticoy St, Lake Balboa, CA 91406, USA",91406
12/31/2013,131019594,12/30/2013,2000,10,West Valley,1045,510,VEHICLE - STOLEN,IC,Invest Cont,18000         BURBANK                      BL,,"(34.1722, -118.5244)","18000-18008 Burbank Blvd, Encino, CA 91316, USA",91316
12/31/2013,131019597,12/30/2013,1630,10,West Valley,1021,997,TRAFFIC DR #,IC,Invest Cont,              TAMPA                        AV,   VANOWEN                      ST,"(34.1939, -118.5535)","6801-6821 Tampa Ave, Reseda, CA 91335, USA",91335
12/31/2013,131019598,12/30/2013,2345,10,West Valley,1004,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont, 7600         RESEDA                       BL,,"(34.2084, -118.536)","18455-18499 Saticoy St, Reseda, CA 91335, USA",91335
12/31/2013,131019599,12/30/2013,2245,10,West Valley,1008,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 7600         BALBOA                       BL,,"(34.2084, -118.5011)","16882-16898 Saticoy St, Lake Balboa, CA 91406, USA",91406
12/31/2013,131019601,12/30/2013,2245,10,West Valley,1019,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 7400         HASKELL                      AV,,"(34.2049, -118.4749)","7402 Haskell Ave, Van Nuys, CA 91406, USA",91406
12/31/2013,131019615,12/30/2013,2230,10,West Valley,1027,740,VANDALISM - FELONY,IC,Invest Cont, 7100         BALBOA                       BL,,"(34.1996, -118.5011)","7100 Balboa Blvd, Van Nuys, CA 91406, USA",91406
12/30/2013,131101288,12/30/2013,1111,11,Northeast,1101,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 5300         ZOO                          DR,,"(34.1554, -118.303)","5201 Zoo Dr, Los Angeles, CA 90027, USA",90027
12/30/2013,131122031,12/30/2013,100,11,Northeast,1126,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 5400         BUCHANAN                     ST,,"(34.1186, -118.1992)","1109-1113 N Ave 54, Los Angeles, CA 90042, USA",90042
12/30/2013,131122050,12/30/2013,2330,11,Northeast,1142,997,TRAFFIC DR #,IC,Invest Cont, 2200      N  COMMONWEALTH                 AV,,"(34.1123, -118.2853)","4401-4423 Los Feliz Blvd, Los Angeles, CA 90027, USA",90027
12/30/2013,131122051,12/30/2013,1500,11,Northeast,1124,510,VEHICLE - STOLEN,IC,Invest Cont, 3100         ESTARA                       AV,,"(34.1181, -118.2412)","3351 Fletcher Dr, Los Angeles, CA 90065, USA",90065
12/30/2013,131122053,12/30/2013,1430,11,Northeast,1109,647,THROWING OBJECT AT MOVING VEHICLE,IC,Invest Cont,              COLORADO,   LOLETA,"(34.1392, -118.1981)","1499 Colorado Blvd, Los Angeles, CA 90041, USA",90041
12/30/2013,131122056,12/30/2013,1245,11,Northeast,1101,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 2800      E  OBSERVATORY                  RD,,"(34.1192, -118.3004)","2856 E Observatory Rd, Los Angeles, CA 90027, USA",90027
12/30/2013,131122062,12/30/2013,2115,11,Northeast,1136,997,TRAFFIC DR #,IC,Invest Cont,              AVENUE 49,   BAMFORD                      PL,"(34.1174, -118.2103)","4839-4899 Mendota Ave, Los Angeles, CA 90042, USA",90042
12/30/2013,131122063,12/30/2013,930,11,Northeast,1105,930,"THREATS, VERBAL/TERRORIST",AO,Adult Other, 5200         SIERRA VILLA                 DR,,"(34.1422, -118.223)","5201-5211 Sierra Villa Dr, Los Angeles, CA 90041, USA",90041
12/30/2013,131122065,12/30/2013,1200,11,Northeast,1137,320,"BURGLARY, ATTEMPTED",IC,Invest Cont, 5100         GRANADA                      ST,,"(34.1101, -118.204)","5101-5107 Granada St, Los Angeles, CA 90042, USA",90042
12/30/2013,131122067,12/30/2013,2250,11,Northeast,1162,622,BATTERY FIREMAN,IC,Invest Cont, 1300      N  VERMONT                      AV,,"(34.0956, -118.2918)","4705 Fountain Ave, Los Angeles, CA 90029, USA",90029
12/30/2013,131122069,12/30/2013,1600,11,Northeast,1112,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 4400         VERDUGO                      RD,,"(34.1309, -118.2329)","4403 Verdugo Rd, Los Angeles, CA 90065, USA",90065
12/31/2013,131122075,12/30/2013,200,11,Northeast,1134,997,TRAFFIC DR #,IC,Invest Cont,              BUSHWICK                     ST,   AVE 35,"(34.1172, -118.2357)","3551 Bushwick St, Los Angeles, CA 90065, USA",90065
12/31/2013,131122077,12/30/2013,2330,11,Northeast,1127,740,VANDALISM - FELONY,IC,Invest Cont, 6000         FAYETTE                      ST,,"(34.1194, -118.1889)","6300-6306 Aldama St, Los Angeles, CA 90042, USA",90042
12/30/2013,131200941,12/30/2013,200,12,77th Street,1248,740,VANDALISM - FELONY,IC,Invest Cont,  800      W  70TH                         ST,,"(33.9764, -118.2871)","6901-6999 S Hoover St, Los Angeles, CA 90044, USA",90044
12/31/2013,131200943,12/30/2013,1905,12,77th Street,1263,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1700      W  79TH                         ST,,"(33.9673, -118.3068)","1657 W 79th St, Los Angeles, CA 90047, USA",90047
12/30/2013,131227778,12/30/2013,55,12,77th Street,1258,997,TRAFFIC DR #,IC,Invest Cont,              77TH                         ST,   SAN PEDRO                    ST,"(33.9697, -118.2695)","7676-7698 S San Pedro St, Los Angeles, CA 90003, USA",90003
12/30/2013,131227786,12/30/2013,330,12,77th Street,1265,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 1000      W  85TH                         ST,,"(33.961, -118.2919)","1001-1015 W 85th St, Los Angeles, CA 90044, USA",90044
12/30/2013,131227787,12/30/2013,324,12,77th Street,1249,997,TRAFFIC DR #,IC,Invest Cont,              65TH                         ST,   DENVER                       AV,"(33.9806, -118.2838)","6501 Denver Ave, Los Angeles, CA 90044, USA",90044
12/30/2013,131227788,12/30/2013,1530,12,77th Street,1213,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 1700      W  58TH                         ST,,"(33.9897, -118.3067)","1626-1710 W 58th St, Los Angeles, CA 90062, USA",90062
12/30/2013,131227790,12/30/2013,1530,12,77th Street,1213,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1700      W  58TH                         ST,,"(33.9897, -118.3067)","1626-1710 W 58th St, Los Angeles, CA 90062, USA",90062
12/30/2013,131227791,12/30/2013,1530,12,77th Street,1213,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 1700      W  58TH                         ST,,"(33.9897, -118.3067)","1626-1710 W 58th St, Los Angeles, CA 90062, USA",90062
12/30/2013,131227799,12/30/2013,520,12,77th Street,1252,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest, 2300      W  74TH                         ST,,"(33.9728, -118.3188)","2229 W 74th St, Los Angeles, CA 90043, USA",90043
12/30/2013,131227802,12/30/2013,650,12,77th Street,1209,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 4500      S  FIGUEROA                     ST,,"(34.0028, -118.2827)","4500 S Figueroa St, Los Angeles, CA 90037, USA",90037
12/30/2013,131227803,12/30/2013,930,12,77th Street,1243,997,TRAFFIC DR #,IC,Invest Cont,              71ST                         ST,   CIMARRON                     AV,"(33.9754, -118.3159)","7037 Cimarron St, Los Angeles, CA 90047, USA",90047
12/31/2013,131925369,12/30/2013,1100,19,Mission,1985,330,BURGLARY FROM VEHICLE,IC,Invest Cont,              VAN NUYS,   CHASE,"(34.2248, -118.4499)","14563-14599 Chase St, Panorama City, CA 91402, USA",91402
12/30/2013,131227805,12/30/2013,520,12,77th Street,1252,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest, 2300      W  74TH                         ST,,"(33.9728, -118.3188)","2229 W 74th St, Los Angeles, CA 90043, USA",90043
12/30/2013,131227807,12/30/2013,300,12,77th Street,1241,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 6300         CRENSHAW                     BL,,"(33.9829, -118.3309)","3400-3430 W 63rd St, Los Angeles, CA 90043, USA",90043
12/30/2013,131227808,12/30/2013,1625,12,77th Street,1251,740,VANDALISM - FELONY,IC,Invest Cont, 6700         WEST                         BL,,"(33.9781, -118.3352)","6701 West Blvd, Inglewood, CA 90302, USA",90302
12/30/2013,131227809,12/30/2013,1500,12,77th Street,1218,997,TRAFFIC DR #,IC,Invest Cont,              53RD,   VERMONT,"(33.9941, -118.2915)","5320 S Vermont Ave, Los Angeles, CA 90037, USA",90037
12/30/2013,131227810,12/30/2013,1735,12,77th Street,1219,997,TRAFFIC DR #,IC,Invest Cont,              54TH,   FIGUEROA,"(33.9933, -118.2827)","5325-5399 S Figueroa St, Los Angeles, CA 90037, USA",90037
12/31/2013,131227815,12/30/2013,2145,12,77th Street,1245,997,TRAFFIC DR #,IC,Invest Cont,              65TH                         ST,   NORMANDIE                    AV,"(33.9798, -118.3003)","1400 W 65th Pl, Los Angeles, CA 90047, USA",90047
12/31/2013,131227816,12/30/2013,1905,12,77th Street,1263,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1700      W  79TH                         ST,,"(33.9673, -118.3068)","1657 W 79th St, Los Angeles, CA 90047, USA",90047
12/31/2013,131227817,12/30/2013,1905,12,77th Street,1263,740,VANDALISM - FELONY,IC,Invest Cont, 1700      W  79TH                         ST,,"(33.9673, -118.3068)","1657 W 79th St, Los Angeles, CA 90047, USA",90047
12/31/2013,131227818,12/30/2013,2045,12,77th Street,1248,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,              70TH                         ST,   HOOVER                       ST,"(33.9761, -118.2871)","7009 S Hoover St, Los Angeles, CA 90044, USA",90044
12/31/2013,131227825,12/30/2013,2340,12,77th Street,1253,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 2000      W  FLORENCE                     AV,,"(33.9746, -118.3134)","7101-7199 S Gramercy Pl, Los Angeles, CA 90047, USA",90047
12/31/2013,131227826,12/30/2013,1600,12,77th Street,1239,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              59TH                         ST,   VERMONT                      AV,"(33.9862, -118.2915)","5929-5959 S Vermont Ave, Los Angeles, CA 90044, USA",90044
12/31/2013,131227828,12/30/2013,1130,12,77th Street,1211,210,ROBBERY,IC,Invest Cont,              WEST                         BL,   SLAUSON                      AV,"(33.989, -118.3352)","3561 W Slauson Ave, Los Angeles, CA 90043, USA",90043
12/31/2013,131227829,12/30/2013,1100,12,77th Street,1269,310,BURGLARY,IC,Invest Cont,  800      E  81ST                         ST,,"(33.9656, -118.2608)","761 E 81st St, Los Angeles, CA 90001, USA",90001
12/30/2013,131227834,12/30/2013,300,12,77th Street,1241,946,OTHER MISCELLANEOUS CRIME,AA,Adult Arrest, 6300         BRYNHURST                    AV,,"(33.9829, -118.3338)","3501-3507 W 63rd St, Los Angeles, CA 90043, USA",90043
12/30/2013,131227837,12/30/2013,1715,12,77th Street,1249,997,TRAFFIC DR #,IC,Invest Cont,              FIGUEROA                     ST,   GAGE                         AV,"(33.9824, -118.2827)","6225-6249 S Figueroa St, Los Angeles, CA 90003, USA",90003
12/30/2013,131227861,12/30/2013,1410,12,77th Street,1258,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont, 7700      S  BROADWAY,,"(33.9699, -118.2783)","7627-7699 S Broadway, Los Angeles, CA 90003, USA",90003
12/31/2013,131227866,12/30/2013,300,12,77th Street,1232,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont, 2800      W  SLAUSON                      AV,,"(33.9891, -118.3236)","5760 6th Ave, Los Angeles, CA 90043, USA",90043
12/31/2013,131227873,12/30/2013,1900,12,77th Street,1252,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 7300      S  MADDEN                       AV,,"(33.9755, -118.3256)","7029 Madden Ave, Los Angeles, CA 90043, USA",90043
12/31/2013,131227874,12/30/2013,2100,12,77th Street,1215,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1000      W  58TH                         ST,,"(33.9897, -118.2915)","5752-5798 S Vermont Ave, Los Angeles, CA 90037, USA",90037
12/31/2013,131227875,12/30/2013,1600,12,77th Street,1215,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1000      W  58TH                         ST,,"(33.9897, -118.2915)","5752-5798 S Vermont Ave, Los Angeles, CA 90037, USA",90037
12/30/2013,131323882,12/30/2013,30,13,Newton,1345,310,BURGLARY,IC,Invest Cont, 4000      S  CENTRAL                      AV,,"(34.0101, -118.2565)","4050 S Central Ave, Los Angeles, CA 90011, USA",90011
12/30/2013,131323884,12/30/2013,100,13,Newton,1377,510,VEHICLE - STOLEN,IC,Invest Cont, 1600      E  55TH                         ST,,"(33.993, -118.2455)","1565 E 55th St, Los Angeles, CA 90011, USA",90011
12/30/2013,131323888,12/30/2013,1150,13,Newton,1352,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  500      E  46TH                         ST,,"(34.0016, -118.2665)","499 E 46th St, Los Angeles, CA 90011, USA",90011
12/30/2013,131323890,12/30/2013,600,13,Newton,1391,310,BURGLARY,IC,Invest Cont,  300      W  69TH                         ST,,"(33.9774, -118.2783)","6840-6898 S Broadway, Los Angeles, CA 90003, USA",90003
12/30/2013,131323891,12/30/2013,1710,13,Newton,1347,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,              VERNON                       AV,   HOOPER                       AV,"(34.0039, -118.2521)","1303 E Vernon Ave, Los Angeles, CA 90011, USA",90011
12/30/2013,131323892,12/30/2013,800,13,Newton,1371,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,  300      W  55TH                         ST,,"(33.9924, -118.2783)","5436-5498 S Broadway, Los Angeles, CA 90037, USA",90037
